ticker,cap,sector,date,verdict,score,regime,n_eff,inflation_gap,agreement_pct,tier,onset,actual_rr,size,atr,outcome,days_held,r_earned,fam_ma,fam_break,fam_squeeze,fam_mosc,combo,fwd_5d
AVXL,small,Healthcare,2025-04-28,LONG,0.6808,ranging,2.11,-0.4694,37.1,WATCH,True,1.6666666666666667,0.5,0.5779,LOSS,6,-0.5,L,N,L,S,LNLS,-6.9937
AVXL,small,Healthcare,2025-05-05,LONG,0.5713,ranging,2.01,-0.5437,24.2,WATCH,False,1.6666666666666667,0.5,0.5204,LOSS,6,-0.5,L,N,N,L,LNNL,-4.0404
AVXL,small,Healthcare,2025-05-12,SHORT,-0.4541,ranging,1.89,-0.5174,21.0,AVOID,True,1.6666666666666667,0.0,0.5074,WIN,6,0.0,S,L,N,L,SLNL,-1.2866
AVXL,small,Healthcare,2025-05-19,SHORT,-0.4079,neutral,1.85,-0.462,24.2,AVOID,False,1.5,0.0,0.4827,OPEN,20,0.0,S,N,N,L,SNNL,-12.6777
AVXL,small,Healthcare,2025-05-27,SHORT,-0.7375,trending,1.51,-0.4816,38.7,AVOID,False,2.0,0.0,0.5074,LOSS,9,-0.0,S,N,N,L,SNNL,6.3772
AVXL,small,Healthcare,2025-06-03,SHORT,-0.4731,trending,1.72,-0.4785,25.8,AVOID,False,2.0,0.0,0.4499,LOSS,10,-0.0,S,N,N,S,SNNS,3.5714
AVXL,small,Healthcare,2025-06-10,LONG,0.1931,trending,2.2,-0.403,19.4,WATCH,True,2.0,0.5,0.4296,WIN,15,1.0,N,N,N,S,NNNS,9.8522
AVXL,small,Healthcare,2025-06-17,LONG,0.6164,neutral,1.86,-0.4211,38.7,BULLISH_SETUP,False,1.5,1.0,0.4185,WIN,10,1.5,L,N,L,S,LNLS,5.4933
AVXL,small,Healthcare,2025-06-25,LONG,0.783,trending,1.75,-0.5044,38.7,WATCH,False,2.0,0.5,0.4367,WIN,10,1.0,L,N,N,S,LNNS,12.3273
AVXL,small,Healthcare,2025-07-02,LONG,0.7007,trending,1.65,-0.3987,45.2,WATCH,False,2.0,0.5,0.5168,WIN,14,1.0,L,L,N,S,LLNS,5.7711
AVXL,small,Healthcare,2025-07-10,LONG,0.8416,trending,1.68,-0.4692,45.2,WATCH,False,2.0,0.5,0.5638,WIN,9,1.0,L,L,N,S,LLNS,-1.0733
AVXL,small,Healthcare,2025-07-17,LONG,0.7759,trending,1.68,-0.517,37.1,WATCH,False,2.0,0.5,0.544,WIN,4,1.0,L,N,N,S,LNNS,15.1899
AVXL,small,Healthcare,2025-07-24,LONG,0.6859,trending,1.66,-0.3752,46.8,WATCH,False,2.0,0.5,0.7208,LOSS,2,-0.5,L,N,N,S,LNNS,-11.303
AVXL,small,Healthcare,2025-07-31,LONG,0.3696,trending,1.78,-0.33,35.5,WATCH,False,2.0,0.5,0.7674,LOSS,12,-0.5,L,L,N,L,LLNL,-0.7522
AVXL,small,Healthcare,2025-08-07,LONG,0.2243,trending,2.08,-0.3218,29.0,WATCH,False,2.0,0.5,0.7311,LOSS,7,-0.5,L,L,N,L,LLNL,-9.8529
AVXL,small,Healthcare,2025-08-14,SHORT,-0.3166,trending,1.9,-0.368,29.0,AVOID,True,2.0,0.0,0.7341,OPEN,20,0.0,L,N,N,L,LNNL,-5.5391
AVXL,small,Healthcare,2025-08-21,SHORT,-0.3499,neutral,1.87,-0.4008,27.4,AVOID,False,1.5,0.0,0.6405,OPEN,20,0.0,S,N,N,L,SNNL,-3.4555
AVXL,small,Healthcare,2025-08-28,SHORT,-0.5012,neutral,1.68,-0.428,32.3,AVOID,False,1.5,0.0,0.5435,LOSS,7,-0.0,S,N,N,L,SNNL,1.9523
AVXL,small,Healthcare,2025-09-05,SHORT,-0.5398,ranging,1.9,-0.528,24.2,AVOID,False,1.6666666666666667,0.0,0.519,LOSS,2,-0.0,N,N,S,N,NNSN,-0.3191
AVXL,small,Healthcare,2025-09-12,SHORT,-0.2393,ranging,1.56,-0.3938,22.6,AVOID,False,1.6666666666666667,0.0,0.6025,LOSS,17,-0.0,S,N,N,L,SNNL,-9.7118
AVXL,small,Healthcare,2025-09-19,SHORT,-0.4677,ranging,1.72,-0.3306,40.3,AVOID,False,1.6666666666666667,0.0,0.5379,LOSS,8,-0.0,S,N,S,L,SNSL,2.3641
AVXL,small,Healthcare,2025-09-26,SHORT,-0.4134,ranging,1.97,-0.3841,32.3,AVOID,False,1.6666666666666667,0.0,0.4982,LOSS,4,-0.0,S,N,S,L,SNSL,15.0115
AVXL,small,Healthcare,2025-10-03,LONG,0.257,ranging,1.91,-0.3221,30.6,WATCH,True,1.6666666666666667,0.5,0.5338,LOSS,5,-0.5,L,N,L,S,LNLS,-6.9277
AVXL,small,Healthcare,2025-10-10,SHORT,-0.207,ranging,1.7,-0.3938,21.0,AVOID,True,1.6666666666666667,0.0,0.5308,WIN,13,0.0,N,S,N,S,NSNS,-3.1284
AVXL,small,Healthcare,2025-10-17,SHORT,-0.5178,ranging,1.76,-0.5008,25.8,AVOID,False,1.6666666666666667,0.0,0.5495,WIN,11,0.0,S,N,S,L,SNSL,-4.0646
AVXL,small,Healthcare,2025-10-24,SHORT,-0.6593,ranging,1.96,-0.4587,37.1,AVOID,False,1.6666666666666667,0.0,0.5327,WIN,8,0.0,S,N,S,L,SNSL,-7.4869
AVXL,small,Healthcare,2025-10-31,SHORT,-0.775,trending,1.81,-0.452,43.5,AVOID,False,2.0,0.0,0.4881,WIN,9,0.0,S,N,S,L,SNSL,-8.532
AVXL,small,Healthcare,2025-11-07,SHORT,-0.7184,trending,1.63,-0.4399,41.9,AVOID,False,2.0,0.0,0.4547,WIN,4,0.0,S,N,N,L,SNNL,-50.0
AVXL,small,Healthcare,2025-11-14,SHORT,-0.6478,gap_down_continuation,1.57,-0.3562,46.8,AVOID,False,1.6666666666666667,0.0,0.7784,LOSS,12,-0.0,S,S,N,L,SSNL,-10.5624
AVXL,small,Healthcare,2025-11-21,SHORT,-0.7321,trending,1.9,-0.4306,43.5,AVOID,False,2.0,0.0,0.6671,LOSS,7,-0.0,S,S,S,L,SSSL,17.1779
AVXL,small,Healthcare,2025-12-01,SHORT,-0.447,trending,1.63,-0.4009,32.3,AVOID,False,2.0,0.0,0.5809,OPEN,20,0.0,S,N,N,L,SNNL,13.6126
AVXL,small,Healthcare,2025-12-08,SHORT,-0.3705,trending,1.56,-0.3304,35.5,AVOID,False,2.0,0.0,0.5554,OPEN,20,0.0,S,N,N,S,SNNS,-4.6083
AVXL,small,Healthcare,2025-12-15,SHORT,-0.4304,gap_down_continuation,1.6,-0.3604,35.5,AVOID,False,1.6666666666666667,0.0,0.4984,LOSS,20,-0.0,S,N,N,S,SNNS,-9.4203
AVXL,small,Healthcare,2025-12-22,SHORT,-0.5196,trending,1.87,-0.405,35.5,AVOID,False,2.0,0.0,0.4389,LOSS,14,-0.0,S,N,S,N,SNSN,1.3333
AVXL,small,Healthcare,2025-12-30,SHORT,-0.4364,trending,1.89,-0.3795,33.9,AVOID,False,2.0,0.0,0.3542,LOSS,9,-0.0,S,L,L,S,SLLS,7.8947
AVXL,small,Healthcare,2026-01-07,WAIT,-0.1235,trending,1.75,-0.2714,29.0,WAIT,False,0.0,0.0,0.3358,OPEN,20,0.0,S,N,L,S,SNLS,17.561
AVXL,small,Healthcare,2026-01-14,LONG,0.3099,trending,1.79,-0.3324,32.3,WATCH,True,2.0,0.5,0.3293,LOSS,14,-0.5,L,L,L,S,LLLS,9.9585
AVXL,small,Healthcare,2026-01-22,LONG,0.4473,trending,2.1,-0.4333,29.0,BULLISH_SETUP,False,2.0,1.0,0.3345,LOSS,7,-1.0,L,L,L,S,LLLS,-7.3585
AVXL,small,Healthcare,2026-01-29,LONG,0.3528,trending,1.77,-0.4667,21.0,WATCH,False,2.0,0.5,0.304,LOSS,4,-0.5,N,N,N,N,NNNN,-22.4033
AVXL,small,Healthcare,2026-02-05,SHORT,-0.5701,trending,1.83,-0.3818,40.3,AVOID,True,2.0,0.0,0.3108,LOSS,2,-0.0,S,S,N,L,SSNL,2.8871
AVXL,small,Healthcare,2026-02-12,SHORT,-0.742,neutral,2.14,-0.5001,37.1,AVOID,False,1.5,0.0,0.3256,LOSS,8,-0.0,S,N,S,L,SNSL,5.102
AVXL,small,Healthcare,2026-02-20,SHORT,-0.6223,neutral,2.0,-0.4402,37.1,AVOID,False,1.5,0.0,0.2777,LOSS,3,-0.0,S,S,S,S,SSSS,7.5243
AVXL,small,Healthcare,2026-02-27,SHORT,-0.3073,ranging,2.0,-0.3956,25.8,AVOID,False,1.6666666666666667,0.0,0.2669,LOSS,3,-0.0,S,N,L,S,SNLS,4.9661
AVXL,small,Healthcare,2026-03-06,LONG,0.3972,neutral,1.99,-0.4244,27.4,BULLISH_SETUP,True,1.5,1.0,0.2996,LOSS,10,-1.0,L,S,N,N,LSNN,0.0
AVXL,small,Healthcare,2026-03-13,LONG,0.3298,neutral,1.91,-0.4391,22.6,BULLISH_SETUP,False,1.5,1.0,0.2843,LOSS,4,-1.0,S,S,N,S,SSNS,-12.6882
AVXL,small,Healthcare,2026-03-20,SHORT,-0.7279,ranging,1.95,-0.5091,35.5,AVOID,True,1.6666666666666667,0.0,0.276,LOSS,1,-0.0,S,S,N,L,SSNL,-30.5419
AVXL,small,Healthcare,2026-03-27,SHORT,-0.6638,neutral,2.03,-0.3319,50.0,AVOID,False,1.5,0.0,0.3736,LOSS,14,-0.0,S,S,S,L,SSSL,4.9645
AVXL,small,Healthcare,2026-04-06,SHORT,-0.8318,trending,1.77,-0.5127,40.3,AVOID,False,2.0,0.0,0.3097,LOSS,9,-0.0,S,S,N,L,SSNL,5.0676
AVXL,small,Healthcare,2026-04-13,SHORT,-0.2814,trending,1.53,-0.3342,30.6,AVOID,False,2.0,0.0,0.2725,LOSS,4,-0.0,S,N,N,S,SNNS,17.3634
AVXL,small,Healthcare,2026-04-20,WAIT,-0.0564,neutral,2.01,-0.254,27.4,WAIT,False,0.0,0.0,0.2552,OPEN,20,0.0,S,L,N,S,SLNS,-9.863
AVXL,small,Healthcare,2026-04-27,WAIT,-0.1089,ranging,1.79,-0.3125,24.2,WAIT,False,0.0,0.0,0.2451,OPEN,20,0.0,S,N,N,S,SNNS,3.6474
AVXL,small,Healthcare,2026-05-04,WAIT,-0.1483,ranging,1.78,-0.3484,22.6,WAIT,False,0.0,0.0,0.2135,OPEN,20,0.0,S,N,N,S,SNNS,-4.9853
BKSY,small,Technology,2024-12-20,LONG,0.4362,trending,2.15,-0.3632,35.5,BULLISH_SETUP,True,2.0,1.0,1.0581,OPEN,20,0.0,L,L,S,L,LLSL,3.4677
BKSY,small,Technology,2024-12-30,LONG,0.4663,neutral,2.57,-0.4106,32.3,BULLISH_SETUP,False,1.5,1.0,0.9699,WIN,16,1.5,L,L,S,L,LLSL,0.6341
BKSY,small,Technology,2025-01-07,LONG,0.5543,neutral,2.17,-0.4384,33.9,BULLISH_SETUP,False,1.5,1.0,0.9819,WIN,11,1.5,L,L,S,N,LLSN,-10.6211
BKSY,small,Technology,2025-01-15,SHORT,-0.1542,ranging,2.6,-0.3836,19.4,AVOID,True,1.6666666666666667,0.0,0.9119,LOSS,2,-0.0,L,L,S,L,LLSL,20.2417
BKSY,small,Technology,2025-01-23,LONG,0.7659,ranging,2.39,-0.4797,40.3,WATCH,True,1.6666666666666667,0.5,0.9843,WIN,1,0.8333,L,L,L,S,LLLS,13.6516
BKSY,small,Technology,2025-01-30,LONG,0.797,trending,1.89,-0.5437,35.5,BULLISH_SETUP,False,2.0,1.0,1.4017,WIN,12,2.0,L,L,N,S,LLNS,22.6234
BKSY,small,Technology,2025-02-06,LONG,0.7327,trending,1.76,-0.4631,40.3,WATCH,False,2.0,0.5,1.5361,LOSS,15,-0.5,L,L,N,S,LLNS,6.7308
BKSY,small,Technology,2025-02-13,LONG,0.7291,trending,1.93,-0.4452,41.9,BULLISH_SETUP,False,2.0,1.0,1.474,LOSS,6,-1.0,L,L,N,S,LLNS,-6.0811
BKSY,small,Technology,2025-02-21,LONG,0.5187,trending,1.71,-0.4045,35.5,WATCH,False,2.0,0.5,1.8363,LOSS,6,-0.5,L,L,N,S,LLNS,-13.2494
BKSY,small,Technology,2025-02-28,WAIT,-0.0755,trending,1.76,-0.3119,22.6,WAIT,False,0.0,0.0,1.7151,OPEN,20,0.0,N,N,N,L,NNNL,-31.859
BKSY,small,Technology,2025-03-07,SHORT,-0.5515,trending,1.78,-0.3887,38.7,AVOID,True,2.0,0.0,1.7302,OPEN,20,0.0,S,S,S,L,SSSL,-7.9107
BKSY,small,Technology,2025-03-14,SHORT,-0.722,trending,1.98,-0.49,37.1,AVOID,False,2.0,0.0,1.463,OPEN,20,0.0,S,S,S,L,SSSL,-4.0749
BKSY,small,Technology,2025-03-21,SHORT,-0.5901,gap_down_continuation,1.57,-0.4725,32.3,AVOID,False,1.6666666666666667,0.0,1.1909,OPEN,20,0.0,S,N,N,L,SNNL,-9.1848
BKSY,small,Technology,2025-03-28,SHORT,-0.5627,trending,1.59,-0.4427,33.9,AVOID,False,2.0,0.0,1.0301,OPEN,20,0.0,S,N,N,L,SNNL,-13.9064
BKSY,small,Technology,2025-04-04,SHORT,-0.5588,gap_down_continuation,1.61,-0.3923,38.7,AVOID,False,1.6666666666666667,0.0,0.9625,LOSS,14,-0.0,S,S,N,L,SSNL,12.0411
BKSY,small,Technology,2025-04-11,SHORT,-0.4471,trending,1.85,-0.3687,35.5,AVOID,False,2.0,0.0,0.9681,LOSS,18,-0.0,S,N,L,S,SNLS,-13.1062
BKSY,small,Technology,2025-04-21,SHORT,-0.5824,gap_down_continuation,1.65,-0.4364,35.5,AVOID,False,1.6666666666666667,0.0,0.8336,LOSS,3,-0.0,S,S,N,S,SSNS,28.9593
BKSY,small,Technology,2025-04-28,WAIT,0.0481,ranging,1.93,-0.2499,27.4,WAIT,False,0.0,0.0,0.7706,OPEN,20,0.0,S,N,L,S,SNLS,0.8187
BKSY,small,Technology,2025-05-05,LONG,0.183,ranging,2.0,-0.4141,17.7,WATCH,True,1.6666666666666667,0.5,0.6772,WIN,3,0.8333,S,N,L,S,SNLS,33.6427
BKSY,small,Technology,2025-05-12,LONG,0.4634,neutral,1.88,-0.3607,37.1,BULLISH_SETUP,False,1.5,1.0,0.8518,OPEN,20,0.0,L,L,N,S,LLNS,2.1701
BKSY,small,Technology,2025-05-19,LONG,0.6322,trending,1.71,-0.4935,32.3,WATCH,False,2.0,0.5,0.7802,LOSS,3,-0.5,L,N,N,S,LNNS,-0.3399
BKSY,small,Technology,2025-05-27,LONG,0.4387,trending,2.15,-0.429,29.0,BULLISH_SETUP,False,2.0,1.0,0.8001,WIN,18,2.0,L,L,N,N,LLNN,-3.6658
BKSY,small,Technology,2025-06-03,LONG,0.3049,neutral,2.41,-0.3944,25.8,BULLISH_SETUP,False,1.5,1.0,0.799,WIN,12,1.5,L,L,N,N,LLNN,6.9027
BKSY,small,Technology,2025-06-10,LONG,0.7469,trending,1.98,-0.5025,37.1,BULLISH_SETUP,False,2.0,1.0,0.8493,WIN,8,2.0,L,L,N,N,LLNN,-5.298
BKSY,small,Technology,2025-06-17,LONG,0.4607,neutral,2.14,-0.44,29.0,BULLISH_SETUP,False,1.5,1.0,0.775,WIN,2,1.5,L,L,N,L,LLNL,51.049
BKSY,small,Technology,2025-06-25,LONG,0.6829,trending,1.83,-0.3576,48.4,BULLISH_SETUP,False,2.0,1.0,1.0918,WIN,7,2.0,L,L,L,S,LLLS,17.3032
BKSY,small,Technology,2025-07-02,LONG,0.7976,trending,2.01,-0.3988,50.0,BULLISH_SETUP,False,2.0,1.0,1.3406,WIN,8,2.0,L,L,L,S,LLLS,15.4909
BKSY,small,Technology,2025-07-10,LONG,0.8498,trending,1.97,-0.441,48.4,BULLISH_SETUP,False,2.0,1.0,1.6005,LOSS,8,-1.0,L,L,N,S,LLNS,20.8458
BKSY,small,Technology,2025-07-17,LONG,0.906,trending,1.75,-0.3724,58.1,WATCH,False,2.0,0.5,1.7993,LOSS,1,-0.5,L,L,N,S,LLNS,-27.4302
BKSY,small,Technology,2025-07-24,LONG,0.2216,trending,1.69,-0.2721,33.9,WATCH,False,2.0,0.5,2.1142,LOSS,11,-0.5,L,N,L,L,LNLL,-6.2835
BKSY,small,Technology,2025-07-31,WAIT,-0.0009,trending,1.92,-0.2585,24.2,WAIT,False,0.0,0.0,1.8167,OPEN,20,0.0,N,N,S,L,NNSL,-10.5509
BKSY,small,Technology,2025-08-07,SHORT,-0.4001,gap_down_continuation,1.62,-0.4258,27.4,AVOID,True,1.6666666666666667,0.0,1.7916,OPEN,20,0.0,N,N,N,L,NNNL,5.5782
BKSY,small,Technology,2025-08-14,SHORT,-0.2507,neutral,1.78,-0.4157,21.0,AVOID,False,1.5,0.0,1.621,OPEN,20,0.0,S,N,N,L,SNNL,-10.1266
BKSY,small,Technology,2025-08-21,SHORT,-0.4878,ranging,2.03,-0.4536,29.0,AVOID,False,1.6666666666666667,0.0,1.4168,LOSS,3,-0.0,N,N,S,L,NNSL,10.7165
BKSY,small,Technology,2025-08-28,WAIT,0.0683,ranging,1.92,-0.3083,22.6,WAIT,False,0.0,0.0,1.2803,OPEN,20,0.0,L,N,L,L,LNLL,-10.2876
BKSY,small,Technology,2025-09-05,SHORT,-0.5966,ranging,2.12,-0.508,29.0,AVOID,True,1.6666666666666667,0.0,1.1899,LOSS,5,-0.0,N,L,S,N,NLSN,18.9273
BKSY,small,Technology,2025-09-12,LONG,0.2909,ranging,2.21,-0.339,30.6,WATCH,True,1.6666666666666667,0.5,1.2878,WIN,7,0.8333,L,L,L,S,LLLS,8.8129
BKSY,small,Technology,2025-09-19,LONG,0.68,ranging,1.9,-0.4045,43.5,WATCH,False,1.6666666666666667,0.5,1.3253,LOSS,4,-0.5,L,L,N,S,LLNS,-6.0981
BKSY,small,Technology,2025-09-26,LONG,0.8322,ranging,2.22,-0.5935,32.3,WATCH,False,1.6666666666666667,0.5,1.421,WIN,4,0.8333,L,N,L,S,LNLS,29.4774
BKSY,small,Technology,2025-10-03,LONG,0.7004,ranging,1.72,-0.3824,46.8,WATCH,False,1.6666666666666667,0.5,1.5634,WIN,1,0.8333,L,L,N,S,LLNS,4.8197
BKSY,small,Technology,2025-10-10,LONG,0.8143,trending,1.68,-0.4717,43.5,WATCH,False,2.0,0.5,2.2032,LOSS,8,-0.5,L,S,N,S,LSNS,-8.7103
BKSY,small,Technology,2025-10-17,LONG,0.3035,trending,1.9,-0.3131,33.9,BULLISH_SETUP,False,2.0,1.0,2.7567,LOSS,12,-1.0,L,N,L,L,LNLL,-3.1941
BKSY,small,Technology,2025-10-24,LONG,0.2882,neutral,2.15,-0.3699,27.4,WATCH,False,1.5,0.5,2.6822,LOSS,9,-0.5,N,N,S,L,NNSL,-10.6599
BKSY,small,Technology,2025-10-31,SHORT,-0.252,neutral,2.01,-0.3518,27.4,AVOID,True,1.5,0.0,2.3665,WIN,9,0.0,S,L,N,L,SLNL,-19.8864
BKSY,small,Technology,2025-11-07,SHORT,-0.6547,gap_down_continuation,1.8,-0.5048,32.3,AVOID,False,1.6666666666666667,0.0,2.2563,OPEN,20,0.0,S,N,S,L,SNSL,-22.0449
BKSY,small,Technology,2025-11-14,SHORT,-0.6939,gap_down_continuation,1.58,-0.4437,40.3,AVOID,False,1.6666666666666667,0.0,2.0354,LOSS,4,-0.0,S,S,N,L,SSNL,16.2244
BKSY,small,Technology,2025-11-21,SHORT,-0.6152,trending,1.68,-0.5012,30.6,AVOID,False,2.0,0.0,1.9236,LOSS,8,-0.0,S,N,N,S,SNNS,8.0887
BKSY,small,Technology,2025-12-01,WAIT,0.0181,gap_down_continuation,1.78,-0.3155,19.4,WAIT,False,0.0,0.0,1.7304,OPEN,20,0.0,L,S,N,S,LSNS,10.3199
BKSY,small,Technology,2025-12-08,LONG,0.4675,ranging,1.93,-0.4435,29.0,WATCH,True,1.6666666666666667,0.5,1.6061,WIN,10,0.8333,L,N,N,S,LNNS,-4.1576
BKSY,small,Technology,2025-12-15,LONG,0.3431,ranging,1.61,-0.4296,24.2,WATCH,False,1.6666666666666667,0.5,1.5708,WIN,5,0.8333,L,N,N,S,LNNS,24.8288
BKSY,small,Technology,2025-12-22,LONG,0.5745,ranging,1.88,-0.3679,41.9,WATCH,False,1.6666666666666667,0.5,1.8016,LOSS,4,-0.5,L,L,N,S,LLNS,-11.7055
BKSY,small,Technology,2025-12-30,LONG,0.707,ranging,2.12,-0.5954,25.8,WATCH,False,1.6666666666666667,0.5,1.782,WIN,4,0.8333,L,N,L,S,LNLS,25.6344
BKSY,small,Technology,2026-01-07,LONG,0.8151,neutral,2.05,-0.456,45.2,BULLISH_SETUP,False,1.5,1.0,1.8797,LOSS,19,-1.0,L,L,L,S,LLLS,13.9736
BKSY,small,Technology,2026-01-14,LONG,0.7603,trending,1.89,-0.4447,43.5,BULLISH_SETUP,False,2.0,1.0,2.0706,LOSS,11,-1.0,L,L,N,S,LLNS,-2.821
BKSY,small,Technology,2026-01-22,LONG,0.7682,trending,1.98,-0.4647,41.9,BULLISH_SETUP,False,2.0,1.0,2.4776,LOSS,6,-1.0,L,L,L,S,LLLS,-8.0015
BKSY,small,Technology,2026-01-29,LONG,0.3625,neutral,1.89,-0.3426,33.9,BULLISH_SETUP,False,1.5,1.0,2.5279,LOSS,4,-1.0,L,N,N,L,LNNL,-15.089
BKSY,small,Technology,2026-02-05,SHORT,-0.4438,gap_down_continuation,1.96,-0.4316,29.0,AVOID,True,1.6666666666666667,0.0,2.6093,LOSS,2,-0.0,S,N,S,L,SNSL,-1.9533
BKSY,small,Technology,2026-02-12,SHORT,-0.6373,neutral,1.78,-0.4961,32.3,AVOID,False,1.5,0.0,2.6349,LOSS,15,-0.0,S,N,N,L,SNNL,-3.4014
BKSY,small,Technology,2026-02-20,SHORT,-0.6066,gap_down_continuation,1.56,-0.4968,30.6,AVOID,False,1.6666666666666667,0.0,2.4105,LOSS,8,-0.0,N,S,N,L,NSNL,-5.1811
BKSY,small,Technology,2026-02-27,SHORT,-0.817,gap_down_continuation,1.61,-0.5859,32.3,AVOID,False,1.6666666666666667,0.0,2.199,LOSS,1,-0.0,S,S,N,L,SSNL,25.8886
BKSY,small,Technology,2026-03-06,LONG,0.5282,ranging,2.15,-0.4092,35.5,WATCH,True,1.6666666666666667,0.5,2.3084,WIN,19,0.8333,L,S,L,S,LSLS,-0.4214
BKSY,small,Technology,2026-03-13,LONG,0.6238,ranging,2.2,-0.5216,29.0,WATCH,False,1.6666666666666667,0.5,2.2276,WIN,8,0.8333,L,N,L,S,LNLS,10.4105
BKSY,small,Technology,2026-03-20,LONG,0.8245,ranging,2.04,-0.4929,41.9,WATCH,False,1.6666666666666667,0.5,2.3415,LOSS,6,-0.5,L,L,N,S,LLNS,-10.7321
BKSY,small,Technology,2026-03-27,LONG,0.6845,gap_down_continuation,1.8,-0.568,27.4,AVOID,False,1.6666666666666667,0.0,2.7974,WIN,4,0.0,L,S,N,L,LSNL,32.8038
BKSY,small,Technology,2026-04-06,LONG,0.5701,ranging,1.9,-0.3334,45.2,WATCH,False,1.6666666666666667,0.5,3.0746,WIN,8,0.8333,L,L,L,S,LLLS,12.4798
BKSY,small,Technology,2026-04-13,LONG,0.7352,neutral,1.97,-0.4321,43.5,BULLISH_SETUP,False,1.5,1.0,3.2718,OPEN,20,0.0,L,L,N,S,LLNS,7.5596
BKSY,small,Technology,2026-04-20,LONG,0.8686,trending,1.78,-0.4504,48.4,WATCH,False,2.0,0.5,3.4999,LOSS,6,-0.5,L,L,L,S,LLLS,-11.2507
BKSY,small,Technology,2026-04-27,LONG,0.559,trending,1.72,-0.3924,38.7,WATCH,False,2.0,0.5,3.7544,WIN,19,1.0,L,L,N,L,LLNL,9.3948
BKSY,small,Technology,2026-05-04,LONG,0.4947,trending,1.78,-0.3764,37.1,WATCH,False,2.0,0.5,3.4669,WIN,15,1.0,L,L,N,L,LLNL,13.9004
GROY,small,Materials,2024-12-20,SHORT,-0.6257,ranging,1.93,-0.3774,43.5,AVOID,True,1.6666666666666667,0.0,0.0508,LOSS,9,-0.0,S,N,S,L,SNSL,0.0
GROY,small,Materials,2024-12-30,SHORT,-0.6774,neutral,1.96,-0.4677,37.1,AVOID,False,1.5,0.0,0.0462,LOSS,7,-0.0,S,N,N,L,SNNL,2.5424
GROY,small,Materials,2025-01-07,SHORT,-0.7698,ranging,2.12,-0.5623,32.3,AVOID,False,1.6666666666666667,0.0,0.0439,LOSS,2,-0.0,S,N,N,S,SNNS,2.4793
GROY,small,Materials,2025-01-15,SHORT,-0.2402,ranging,2.04,-0.362,25.8,AVOID,False,1.6666666666666667,0.0,0.0433,LOSS,11,-0.0,S,N,L,S,SNLS,-3.2258
GROY,small,Materials,2025-01-23,SHORT,-0.6086,ranging,2.82,-0.5301,27.4,AVOID,False,1.6666666666666667,0.0,0.0402,LOSS,5,-0.0,S,N,S,S,SNSS,6.6667
GROY,small,Materials,2025-01-30,LONG,0.1912,ranging,2.27,-0.3537,24.2,WATCH,True,1.6666666666666667,0.5,0.041,WIN,4,0.8333,S,L,L,S,SLLS,16.4063
GROY,small,Materials,2025-02-06,LONG,0.616,trending,1.99,-0.4209,38.7,BULLISH_SETUP,False,2.0,1.0,0.0536,LOSS,11,-1.0,L,L,L,S,LLLS,-1.3423
GROY,small,Materials,2025-02-13,LONG,0.6853,trending,1.97,-0.5362,30.6,BULLISH_SETUP,False,2.0,1.0,0.0573,LOSS,6,-1.0,L,N,L,S,LNLS,-4.0816
GROY,small,Materials,2025-02-21,LONG,0.1537,trending,1.6,-0.3511,22.6,WATCH,False,2.0,0.5,0.0634,LOSS,19,-0.5,N,N,L,N,NNLN,-3.5461
GROY,small,Materials,2025-02-28,WAIT,-0.0897,trending,1.93,-0.319,22.6,WAIT,False,0.0,0.0,0.0647,OPEN,20,0.0,S,N,L,L,SNLL,2.2059
GROY,small,Materials,2025-03-07,LONG,0.1755,ranging,2.09,-0.4265,16.1,WATCH,True,1.6666666666666667,0.5,0.0643,WIN,6,0.8333,L,N,L,L,LNLL,8.6331
GROY,small,Materials,2025-03-14,LONG,0.5265,ranging,2.11,-0.3761,38.7,WATCH,False,1.6666666666666667,0.5,0.0627,LOSS,4,-0.5,L,L,L,S,LLLS,-9.2715
GROY,small,Materials,2025-03-21,WAIT,-0.0264,neutral,2.01,-0.3197,19.4,WAIT,False,0.0,0.0,0.0749,OPEN,20,0.0,L,N,L,N,LNLN,5.1095
GROY,small,Materials,2025-03-28,WAIT,0.0101,ranging,1.84,-0.3115,19.4,WAIT,False,0.0,0.0,0.0757,OPEN,20,0.0,L,N,N,L,LNNL,-10.4167
GROY,small,Materials,2025-04-04,SHORT,-0.651,gap_down_continuation,1.65,-0.4384,38.7,AVOID,True,1.6666666666666667,0.0,0.0753,LOSS,3,-0.0,S,S,S,L,SSSL,17.8295
GROY,small,Materials,2025-04-11,LONG,0.2456,ranging,1.89,-0.3164,30.6,WATCH,True,1.6666666666666667,0.5,0.0811,WIN,3,0.8333,L,L,N,S,LLNS,9.2105
GROY,small,Materials,2025-04-21,LONG,0.5284,neutral,2.02,-0.3933,37.1,BULLISH_SETUP,False,1.5,1.0,0.0841,LOSS,1,-1.0,L,S,N,S,LSNS,-9.0361
GROY,small,Materials,2025-04-28,LONG,0.411,ranging,1.57,-0.4474,25.8,WATCH,False,1.6666666666666667,0.5,0.0834,WIN,17,0.8333,L,N,N,N,LNNN,-0.6623
GROY,small,Materials,2025-05-05,LONG,0.4698,ranging,2.04,-0.4769,25.8,WATCH,False,1.6666666666666667,0.5,0.0733,WIN,11,0.8333,L,L,N,L,LLNL,2.0
